tgt_word,src_word,Score
verticalmente,vertical,0.43751607438496687
proporcionada,provided,0.48539305620416034
proporcionada,proportionate,0.13945478886545776
bocetos,sketches,0.47999255425540466
cocinas,kitchens,0.4817187572030948
cocinas,cookers,0.34080465290946726
ataúd,casket,0.44454594677802206
ataúd,coffin,0.5213237026634707
gaviria,gaviria,0.40394559545113884
cienfuegos,cienfuegos,0.3567708223208823
pasteles,pastry,0.36725886562235777
pasteles,cakes,0.44807173313688164
pasteles,pies,0.3422792546904627
pasteles,pastries,0.38722733225662886
indre,indre,0.37726127528950215
tinte,dyeing,0.2255959609522126
tinte,dye,0.33714236152802723
tinte,tint,0.31192238357520063
fusiona,merges,0.3804520703324512
mercadotecnia,marketing,0.4983129479543924
mercadotecnia,merchandising,0.3577228054495787
norris,norris,0.37957291930938775
kabul,kabul,0.5206648790821944
dañados,damaged,0.5635670807837987
nicanor,nicanor,0.34962377166276637
atilio,atilio,0.3581579057549278
sincronización,synchronization,0.5107104445474842
sincronización,synchronisation,0.5091314885532462
sincronización,sync,0.4332354275182817
autoriza,authorize,0.49017752349922833
autoriza,authorizes,0.530656189840257
enfocada,focused,0.4971561311287895
hermosos,beautiful,0.5191492918102311
prudente,prudent,0.5055634800401465
prudente,cautious,0.4176673919229583
imparcial,impartial,0.4032456877781112
imparcial,unbiased,0.340173154724801
montesinos,montesinos,0.3907326460170921
evoca,evokes,0.46254621467431145
saxofonista,saxophonist,0.4907518930750558
robredo,robredo,0.33199370936466854
montejo,montejo,0.3660477195989248
nichols,nichols,0.3903455959260467
deutschen,deutschen,0.5389388523772172
abdullah,abdullah,0.5278106142829709
inscrita,inscribed,0.441751372258808
burbujas,bubbles,0.5502826283425286
burbujas,bubble,0.49200967303188675
ucla,ucla,0.5474770980423822
reportera,reporter,0.489332591039099
borracho,drunken,0.47737058454138726
borracho,drunkard,0.4170710239818213
borracho,drunk,0.45890659006409296
legumbres,legumes,0.4179521767561161
legumbres,vegetables,0.38434355352410243
legumbres,pulses,0.11685097189550682
promotora,promoter,0.45510070423003857
resistió,resisted,0.3790615136827249
infectados,infected,0.5510234469507239
pinacoteca,pinacoteca,0.45931522745752973
halcones,falcons,0.43397809539336163
halcones,hawks,0.4468286351548967
halcones,falcon,0.24247021502183558
eisenhower,eisenhower,0.5765060282773513
neri,neri,0.38472941181792697
weaver,weaver,0.39039202857657573
maldad,wickedness,0.35678020931539745
maldad,evil,0.41756718540881105
haute,haute,0.4283392002975287
torso,torso,0.5293844523304416
puntuaciones,scores,0.30111534648789545
derbi,derby,0.365374498249065
quilla,keel,0.49688072152879587
aconcagua,aconcagua,0.4254558065853601
alusiones,allusions,0.494672954512983
respeta,respects,0.3003905381102616
respeta,respect,0.3489592161548016
véneto,veneto,0.4129571193873933
casual,casual,0.3777016178401551
pactos,covenants,0.24201814603339558
pactos,pacts,0.546559578104687
pactos,compacts,0.19433632706142867
motivaciones,motivations,0.49708545635527934
liberando,freeing,0.44839670941544046
liberando,releasing,0.39279962065722684
cruzeiro,cruzeiro,0.45873318095606275
liderando,leading,0.2652756263826395
medusa,medusa,0.5464955087979757
medusa,jellyfish,0.3240789365354858
desacuerdos,disagreements,0.5929658408384314
calahorra,calahorra,0.35930642333163004
barral,barral,0.32413061208666316
financiada,financed,0.5869072119159032
financiada,funded,0.5374217153473757
dorset,dorset,0.4973887498445003
esqueletos,skeletons,0.5900260464425554
gaia,gaia,0.5139797581110834
pañuelo,hanky,0.18092028796741924
pañuelo,bandana,0.32827716851170285
pañuelo,handkerchief,0.4660985404384106
pañuelo,scarf,0.3965647833514858
genitales,genitals,0.554267080012254
genitales,genital,0.44459378843229846
genitales,genitalia,0.49243849171710163
simbología,symbology,0.4620664647888095
calleja,calleja,0.28126683974161903
mercalli,mercalli,0.35330599420206804
lateralmente,laterally,0.5012407680732847
alignbars,alignbars,0.17048724187858344
sigmund,sigmund,0.4776697597789746
consagra,enshrines,0.17390180369352248
hereditaria,hereditary,0.5692049729393572
pronunciada,pronounced,0.48577351654839784
disfraces,disguises,0.23473144146594457
disfraces,costumes,0.39435252868414483
disfraces,costume,0.32693625908872
profundizar,deepening,0.3073030631034285
profundizar,deepen,0.4330720015081335
comisarios,commissioners,0.3181289094731758
termodinámica,thermodynamics,0.5369918721045246
termodinámica,thermodynamic,0.4336790899742723
girardot,girardot,0.39950783364563225
avril,avril,0.464246743906377
mpeg,mpeg,0.45537534758633236
bandidos,bandits,0.4509506783170752
provecho,profit,0.11184334497762528
provecho,benefit,0.22709981707176952
provecho,advantage,0.2920175878503535
chernyj,chernykh,0.3767546101570961
mariño,mariño,0.33737102816998366
resúmenes,abstracts,0.28099348982087546
resúmenes,summaries,0.38197069301684816
mikhail,mikhail,0.4948147337250821
rentabilidad,profitability,0.525524196085132
conectividad,connectivity,0.5192640275011973
maltrato,mistreatment,0.4694130779555352
maltrato,maltreatment,0.44328435249951814
maltrato,abuse,0.3765613178402536
blackburn,blackburn,0.42212630295230763
pernambuco,pernambuco,0.49408308691531067
plazos,deadlines,0.3925764395285585
carballo,carballo,0.28941224615404204
augustus,augustus,0.4978873638405115
brent,brent,0.40027384522388687
aleyrodidae,whitefly,0.07864334483097644
crecieron,grew,0.4120641227853836
millennium,millennium,0.380645054337966
mueble,movable,0.12008686730454046
mueble,furniture,0.35319618206534903
gervasio,gervasio,0.34197191395476434
meteorológico,meteorological,0.5949085773731517
wanda,wanda,0.4594984013958127
terapéutica,therapeutic,0.4528018343907759
gaélico,gaelic,0.5955874039148874
urna,urn,0.41293840970450774
escalones,stairs,0.41793549298568744
escalones,steps,0.37286189592245034
desembarcar,disembark,0.44496249143934025
vigía,lookout,0.24765432113282548
coroneles,colonels,0.3429784636310149
aude,aude,0.48744582578594103
conozca,meet,0.1343602064344762
conozca,know,0.30702371412643076
carpio,carpio,0.3644950970557409
aleaciones,alloy,0.4102588284566593
aleaciones,alloys,0.4880773421405866
trucha,trout,0.4588094748721277
aleatorio,random,0.4685877334063414
enriquecimiento,enriching,0.3377605613543674
enriquecimiento,enrich,0.3121598911102148
enriquecimiento,enrichment,0.4465507705141944
envidia,envy,0.44864712856843847
envidia,jealousy,0.45303017765542236
dilema,dilemma,0.49964702132241723
epidendrum,epidendrum,0.35797498364917785
mataró,mataró,0.37806051129729223
laval,laval,0.5045162956515745
camden,camden,0.4356918768586774
ricci,ricci,0.5956680351683157
bisexuales,bisexual,0.5113850262320279
rosso,rosso,0.46950019786660013
espirales,spirals,0.3979807021335857
shine,shine,0.3479188251105257
emblemas,emblems,0.5219116488295743
emblemas,emblem,0.48745347372840414
reencuentro,reunion,0.42998762297079207
redentor,redeemer,0.4426121971657077
redentor,redeeming,0.12415612431267192
afiliadas,affiliate,0.3393333536508666
afiliadas,affiliates,0.41933671394391364
lambayeque,lambayeque,0.3777236132217372
gironda,gironde,0.37457026836777707
astérix,asterix,0.5091989015515813
clash,clash,0.38808175545482587
meg,meg,0.4802701266260342
cancion,song,0.37987268458387335
highland,highland,0.5061698146710973
colesterol,cholesterol,0.43510234785685586
tacto,touch,0.3957708625652506
tacto,tact,0.3055052002170252
fabra,fabra,0.434762925272692
promedios,averages,0.5059625827942733
fadrique,fadrique,0.34718730696101974
efemérides,ephemeris,0.32351541722405763
descentralización,decentralization,0.5430935938489984
descentralización,decentralisation,0.5140352335197653
debiera,should,0.2478753196151769
casals,casals,0.500394861123124
tempestad,tempest,0.4201684563070379
tempestad,storm,0.36599793216229026
fundo,fundo,0.32928519199929324
lumpur,lumpur,0.5247194838644145
estrenos,premieres,0.493338429358304
uba,uba,0.29233236109419647
mitch,mitch,0.415032086233046
explosiva,explosive,0.46868122844984195
insulina,insulin,0.45981375885549897
ejercito,army,0.5091207286592065
gobierna,governs,0.4167823982428559
unificada,unified,0.484258884204255
vilanova,vilanova,0.4121628394265271
ren,ren,0.43965341327900015
connell,connell,0.4359735695668455
manny,manny,0.5053235643162836
credo,creed,0.33871869411609046
credo,credo,0.39937332431451456
supernova,supernova,0.5680067865830954
escapado,escaped,0.49004338782612855
schumann,schumann,0.49766272221376895
gotemburgo,göteborg,0.445544023204143
gotemburgo,gothenburg,0.5622022124688171
gnome,gnome,0.475636015734745
pcr,pcr,0.5656633455220691
urbina,urbina,0.32766608954179877
sumas,sums,0.48204841175469626
astrología,astrology,0.5522408277089446
humildes,humble,0.37706968618179404
trent,trent,0.48153280897037887
sintética,synthetic,0.5970957557319857
montalvo,montalvo,0.31549470452355344
ninfa,nymph,0.5776508599213235
salve,salve,0.3085428964153927
tao,tao,0.5306356913224594
motorola,motorola,0.505454887799206
patrullas,patrolling,0.34468735344778423
patrullas,patrols,0.5277965077578683
patrullas,patrol,0.4881198698989633
teixeira,teixeira,0.45448648818961357
priorato,priory,0.4444148096451026
priorato,priorat,0.31187762664803875
inhibición,inhibitions,0.3339455355493772
inhibición,inhibition,0.49530368394909197
mandíbulas,jaws,0.455914586129464
defensora,defender,0.22306840752144194
slt,slt,0.01964386268406627
tribales,tribal,0.5087665655050075
fam,fam,0.19772010737578963
marius,marius,0.5420889102363532
horta,horta,0.45653676513918384
apego,attachment,0.32898711451084434
angers,angers,0.4202761288240827
ocaso,twilight,0.2894861734443937
ocaso,sunset,0.2874395534780987
ininterrumpida,uninterrupted,0.45419322245660737
ininterrumpida,unbroken,0.32653573017887494
farmacéuticos,pharmaceutical,0.5188178028604691
farmacéuticos,pharmacists,0.4732399755715509
farmacéuticos,pharmaceuticals,0.42524165347819876
minúsculas,lowercase,0.43022772953529864
minúsculas,minuscule,0.31542722936277023
waka,waka,0.4959561827382541
osbourne,osborne,0.13509972598554937
osbourne,osbourne,0.4611630740859815
navegó,sailed,0.516392111213571
misionera,missionary,0.47055835727316375
fenicios,phoenicians,0.5196025444047406
confusa,confusing,0.3879433301922097
thai,thai,0.5016901736292785
inquisidor,inquisitor,0.5301969276835499
cantatas,cantatas,0.4893434304754289
sherwood,sherwood,0.44932862218018527
forces,forces,0.2849495586292673
mach,mach,0.6025674134093961
compartidos,shared,0.4861998266395966
domo,dome,0.4250447640008271
asignaturas,subjects,0.20605109558410617
transferida,transferred,0.5660828656520843
bentley,bentley,0.5165105869624573
alzheimer,alzheimer,0.511490599655689
guaira,guaira,0.37754208403146716
insulto,insulting,0.43480160969758186
insulto,insult,0.48378293406580397
gemela,twin,0.3224180278695101
prostitutas,hookers,0.28778015881421093
prostitutas,prostitutes,0.5697804984988495
harley,harley,0.4632839484787565
burt,burt,0.40363080560413794
ambigua,ambiguous,0.4028907034786533
tahití,tahiti,0.5593351769777531
codigo,code,0.38254036252643986
maxima,maxima,0.42314701923333353
zorros,fox,0.17755388083687743
zorros,foxes,0.5234419308662499
canasta,basket,0.41719785886531435
prolonga,prolongs,0.3760104423442872
recreativas,recreational,0.4697593992143231
carbonífero,carboniferous,0.44906587553979194
engl,engl,0.383548348284751
worcester,worcester,0.49355008130219086
nolan,nolan,0.3656301399035231
delgados,slender,0.337660540014441
concluyendo,concluding,0.4507521969328355
casero,homemade,0.3474819704647355
casero,landlord,0.15040158785758304
lentos,slow,0.42974167789004974
joaquin,joaquin,0.37196111588012204
stéphane,stéphane,0.45469132692897873
arredondo,arredondo,0.3225130110966265
regulan,regulates,0.5458934659908317
reversión,reversion,0.5003869151003815
subconjunto,subset,0.4971740071411472
guarniciones,garrisons,0.5177400662194372
guarniciones,trimmings,0.053101156286193794
prats,prats,0.3343297436310205
preveía,foresaw,0.2801215901629309
jens,jens,0.4665718729491926
monografías,monographs,0.5345981350683975
spot,spot,0.222221191328748
constructiva,constructive,0.3561975441787357
tesalia,thessaly,0.5224479900365836
venezia,venezia,0.48120616738127936
mezquitas,mosques,0.5456673781048691
constructivo,constructive,0.302501497348922
tarazona,tarazona,0.348124425359216
novoa,novoa,0.2663535295963163
crane,crane,0.37553384487002195
transversales,transversal,0.4368028428502849
transversales,transverse,0.40273813353489774
induce,induces,0.442752646970899
induce,induce,0.36375300704565955
presidir,chairing,0.35400720855253187
presidir,presiding,0.31466323697354787
pecíolo,petiole,0.35009258915793173
yamato,yamato,0.5203725508969551
canberra,canberra,0.4700138663496739
veneciano,venetian,0.5464283948518058
frontales,frontal,0.37369144450796343
valiosas,valuable,0.5484429730327609
respondiendo,responding,0.39768839319098287
respondiendo,answering,0.33136726921922843
tesalónica,thessaloniki,0.49700848607656634
tesalónica,thessalonica,0.4860294999460321
safari,safari,0.5896217890863553
gadafi,gaddafi,0.4844925744090428
gadafi,qaddafi,0.4738102747726886
filólogos,philologists,0.509795494590366
booker,booker,0.5324617287958965
lightgrey,lightgrey,0.30345221630767594
dogma,dogma,0.5538057688213307
taxonómica,taxonomic,0.5308438961014861
inercia,inertia,0.5095595244098039
rebeldía,absentia,0.09505549602080278
articular,articulate,0.38317504658873364
articular,articulating,0.39979041898967427
lover,lover,0.24601028173588896
rompecabezas,puzzles,0.4891440468838389
rompecabezas,puzzle,0.5404010488304203
rompecabezas,jigsaw,0.28533312817467726
torturado,tortured,0.5561624531469044
daytona,daytona,0.5267242834604746
acabados,finished,0.16347056991269732
acabados,finishes,0.2196268492309295
amarga,bitter,0.5692231225718739
rosenberg,rosenberg,0.4603405227225996
volvo,volvo,0.4779105745743194
improbable,improbable,0.38236753295859593
improbable,unlikely,0.36698476112044187
alcorcón,alcorcón,0.343007291393066
gutierrez,gutierrez,0.3244182220953099
ermitaño,hermit,0.5655746384610576
tripulaciones,crews,0.44840538951445236
nerviosa,nervous,0.43806415147491107
ouest,ouest,0.45685024495885995
shao,shao,0.40239139775421623
dodgers,dodgers,0.48473536830474134
ramsay,ramsay,0.5030475963544592
jota,jack,-0.01918700707887215
pronombres,pronouns,0.5340287829096365
croton,croton,0.3786858753915747
carretas,carts,0.37433441492727676
carretas,wagons,0.32004805658942187
tiffany,tiffany,0.4949706531547696
votada,voted,0.46156181134659147
memorables,memorable,0.5784660421011247
mula,mule,0.38646737069170006
tinieblas,darkness,0.5278855585466999
rodeando,surrounding,0.28059502536753517
embarque,boarding,0.25690238953550404
embarque,embarkation,0.40092091400019797
retrasos,delays,0.6226003563397056
concentrados,concentrated,0.5010505368078642
concentrados,concentrate,0.2808773730952107
concentrados,focused,0.15946785227945348
concentrados,concentrates,0.2694993954741892
père,père,0.4645224456491829
hobbit,hobbit,0.5485119370290272
quillota,quillota,0.3401154985915749
gavin,gavin,0.3815609939723348
comitiva,retinue,0.29891425181382497
comitiva,entourage,0.3431048433947851
comitiva,motorcade,0.3690976252353518
secretariado,secretariat,0.4441734547955972
secretariado,secretarial,0.3609159269610025
vicenza,vicenza,0.44175526775706964
marías,marys,0.1935846671751466
zafra,zafra,0.24912071107536532
ruano,ruano,0.30003871648146185
ruidos,noise,0.4604564956961459
ruidos,noises,0.5235343951777888
chun,chun,0.5013064076879765
influenciados,influenced,0.5904368966752245
indefinido,indefinite,0.48323496941531136
indefinido,indeterminate,0.30303352585846344
indefinido,undefined,0.30332429948564765
policromada,polychrome,0.37274498178906385
jana,jana,0.49120286468682756
barbieri,barbieri,0.3610412824154614
valentino,valentino,0.5205331990568812
cautividad,captivity,0.5604798426378774
manganeso,manganese,0.4795953567501633
éter,ether,0.5043013101564846
chiclayo,chiclayo,0.29735843090898934
moscoso,moscoso,0.28205229500661055
telegraph,telegraph,0.5423339083177479
invadido,invaded,0.5478892872057571
invadido,overrun,0.4524159327995553
asignatura,subject,0.08632980818110755
atribuidas,attributed,0.4826188083639799
bernie,bernie,0.376730228077072
ramsar,ramsar,0.5613028229173561
carrizo,carrizo,0.3139463786564007
moguer,moguer,0.2879866607626278
plantar,planting,0.3454235381706269
mezclando,mixing,0.3520662958395365
robbins,robbins,0.35939092198933853
pulitzer,pulitzer,0.5235988434403938
nasales,nasal,0.5016918995714066
covarrubias,covarrubias,0.3596049202412618
scaleminor,scaleminor,0.28933074448731433
blanda,soft,0.34205558141455233
falco,falcon,0.3681474799642903
falco,falco,0.5236573422216046
radares,radar,0.5360353023173514
radares,radars,0.5274677316695302
montano,montano,0.2784768621455137
trompetas,trumpets,0.5326549035797059
corresponder,reciprocate,0.0574010598838814
almacenados,stored,0.5973414253408912
deforestación,deforestation,0.548838161577885
disuelve,dissolves,0.5703165703774323
disuelve,dissolve,0.5595773494972454
benedetto,benedetto,0.42383200367174845
audrey,audrey,0.38762005736230326
bellavista,bellavista,0.35552106896100366
afrodita,aphrodite,0.5140451315509813
declinación,decline,0.24568737853229555
treviso,treviso,0.5059303038301513
gloucester,gloucester,0.498557536302488
comestible,edible,0.3936607193461045
ecologistas,environmentalists,0.5460449400551499
ecologistas,ecologists,0.47263180416905876
everett,everett,0.40590257211296793
avena,porridge,0.24481210090324323
avena,oat,0.3935929823994837
avena,oatmeal,0.2748406858008261
avena,oats,0.44375957121570087
escénica,scenic,0.3381078920883103
agrarias,agrarian,0.4315351286089676
páncreas,pancreas,0.4434689639727229
cabal,cabal,0.2743791728700673
complementarios,complementary,0.4677328276075306
tensor,tensor,0.4645825787368467
fowler,fowler,0.45984768552831934
saravia,saravia,0.27037606318517826
germánica,germanic,0.5491815054855289
meredith,meredith,0.40347658309188644
godzilla,godzilla,0.49433274477333433
havre,havre,0.4549602583729253
bordado,embroidery,0.4332080325505823
bordado,embroidered,0.41418227882662567
capturas,capture,0.3220216781230396
capturas,catches,0.282768528384691
capturas,captures,0.24551058762776568
capturas,catch,0.3052582868715539
capturas,screenshots,0.23015195888829568
nhl,nhl,0.44705629605815905
reliquia,relic,0.5302876924464335
reliquia,heirloom,0.1994790961684525
gallinas,hens,0.36746446922312104
gallinas,chickens,0.5031480921863538
newark,newark,0.39622817196467797
respirar,breathe,0.5513007379539503
respirar,breathing,0.47364042293139
relámpago,lightning,0.3964765700791255
cuervos,crow,0.30519252342169634
cuervos,crows,0.4546239098279133
cuervos,ravens,0.40518546716866305
cuervos,raven,0.3844981103553084
yoon,yoon,0.523133759923518
oñate,oñate,0.31299063911763386
bachelor,bachelor,0.4526864299479716
óxidos,oxides,0.4412947517627669
óxidos,oxide,0.35919909445237497
disfrute,enjoy,0.4762830286628845
disfrute,enjoyment,0.5297035534644857
borgia,borgia,0.46133606223445756
miniaturas,miniatures,0.5840765382297699
miniaturas,thumbnail,0.15689360381158415
miniaturas,thumbnails,0.13581689779544356
cepa,strain,0.30081541227420594
cepa,eca,0.0460875600193932
geológicos,geologic,0.4419204286198193
geológicos,geological,0.5187764510509076
adjunta,attach,0.11284458029940903
adjunta,attached,0.2920264582258938
adjunta,deputy,0.21127322686553401
rincones,corners,0.17027052033041934
senos,boobs,0.30378385266311514
senos,breasts,0.4363926568603548
orión,orion,0.46394221092575993
zeballos,zeballos,0.32769778910229114
triunfar,succeed,0.246924325186794
dam,dam,0.4073785615124043
harmony,harmony,0.2658525507220186
senderismo,hiking,0.5199789186164054
senderismo,trekking,0.49080036016103845
compases,compasses,-0.021039979777520906
dolly,dolly,0.49984235480049083
ahorrar,savings,0.276238034732281
ahorrar,save,0.2819216282020699
ahorrar,saving,0.28694294553361505
cangrejos,crabs,0.4188124126002528
cangrejos,crayfish,0.33263575791519934
cangrejos,crab,0.40096736109481995
étnicas,ethnic,0.5399371412565394
cds,cds,0.5517176391302163
romaña,romagna,0.407816889472573
apreciada,valued,0.3094817379160931
apreciada,appreciated,0.30995101160621763
dámaso,dámaso,0.3670028519890745
bielorruso,belarussian,0.49779680005215915
bielorruso,belarusian,0.5140707077379608
longevidad,longevity,0.5409089104525744
polígonos,polygons,0.4030846967345897
prioridades,priorities,0.4949168679053366
gaetano,gaetano,0.46929297111263857
golondrina,swallow,0.3170705676581166
traída,brought,0.22337131263979798
complementar,complement,0.3144111581230027
complementar,complementing,0.4101126940299976
tapices,tapestries,0.47576397648900964
tapices,tapestry,0.4063812669935097
tapices,carpets,0.3337352320646113
shake,shake,0.35564930534057754
analógica,analogue,0.388847379098538
analógica,analog,0.43966244658962905
bourg,bourg,0.4159583545169642
facetas,facets,0.4840679137012387
perfume,perfume,0.5643416519130963
ciutat,ciutat,0.4401421103798022
beira,beira,0.43760010629217977
fábula,fable,0.44951691977564434
racionales,rational,0.4701659765506062
consumido,consumed,0.5582514628955324
interamericano,interamerican,0.41190662009947066
monaco,monaco,0.4519088488496295
standing,standing,0.2556025168563092
manfred,manfred,0.4517905993852083
castello,castello,0.44754448783075235
salon,salon,0.5036262250645082
lucrecia,lucrezia,0.3354833040578233
lucrecia,lucretia,0.35431201319117545
lucrecia,lucrecia,0.33074153376612325
animar,cheering,0.243677173187151
animar,animate,0.24016858840963232
animar,encourage,0.3371482115883226
candela,candela,0.46571539988015787
wenceslao,wenceslas,0.2965587257170151
luzón,luzon,0.46990220217338674
alvin,alvin,0.3761140761348672
sasuke,sasuke,0.44216689345810717
exhaustiva,comprehensive,0.3832879759324722
exhaustiva,exhaustive,0.471270236112887
filiación,filiation,0.42333632389786247
filiación,affiliation,0.41241264651635845
filiación,parentage,0.32843619752233155
monitoreo,monitoring,0.4353507168171936
cas,cas,0.49838560178749197
cas,cass,0.057796457152755144
sonetos,sonnets,0.5113813074800788
galega,galega,0.4229684061166802
cercado,fenced,0.3430510495889926
cercado,enclosure,0.25016488273193405
bandeja,tray,0.43950775693090605
diplomado,diploma,0.46038519678775347
duelos,duels,0.48079796435435
duelos,dueling,0.33552308547494786
ton,ton,0.4949300263358475
patton,patton,0.5275921800222709
#dfd,#dfd,0.32545755223439543
prematura,premature,0.542805308362162
nadador,swimmer,0.5410080803330561
samper,samper,0.4261187580848339
listos,ready,0.48131585759814066
abbott,abbott,0.3987000288372503
yonne,yonne,0.41392271872632125
acreedor,creditor,0.36185597918925516
itinerante,itinerant,0.4134804801428774
buñuel,buñuel,0.47567505787312486
squad,squad,0.20472779791858065
contestar,answering,0.40101593139007446
contestar,answer,0.36418731338353183
contestar,reply,0.36527808699677305
zürich,zürich,0.5062304628400598
recurrió,resorted,0.31692369634494305
plancha,irons,0.1773613715441823
plancha,ironing,0.25360149564806533
plancha,plank,0.16179049856375471
plancha,iron,0.14747106014141106
exención,derogation,0.21205244371193643
exención,exemption,0.4385380254438949
exención,waiver,0.3901917656063508
exención,disclaimer,0.08266725618351417
hiro,hiro,0.4842680729763944
innovadora,innovative,0.5258944456861776
extinguido,extinct,0.49631700334262774
extinguido,extinguished,0.3766881591386112
filtración,leak,0.4140943693083097
filtración,filtering,0.3601508391243723
filtración,filtration,0.416716791947127
sunny,sunny,0.3223919480699795
martini,martini,0.5507094958594132
acumula,accumulates,0.5303896197815126
nórdicos,norse,0.4090172576482009
nórdicos,nordic,0.4554449589425289
delanteras,forwards,0.2681770492246006
maduros,ripe,0.3296394263409478
interrumpió,interrupted,0.42455558779343383
peláez,peláez,0.3641204191212743
almuerzo,lunch,0.44830639597717425
almuerzo,luncheon,0.46954866089415176
almuerzo,brunch,0.419431770066512
endemismo,endemism,0.37230288060684913
alumna,pupil,0.38064280632046904
alumna,student,0.36635534550031
inmersión,immersion,0.4576515657043029
inmersión,dive,0.30345690076341614
horst,horst,0.44113583856518424
briceño,briceño,0.34034584931149536
promontorio,promontory,0.498841015552027
laureano,laureano,0.29227528855555673
albion,albion,0.4590164373137426
próstata,prostate,0.48410578144679056
hilaire,hilaire,0.5190742974397804
disfraz,disguise,0.40551142203228685
disfraz,costume,0.33363954446336364
evolucionar,evolve,0.5464724345036547
evolucionar,evolving,0.42890692386317153
polydor,polydor,0.4899821394948992
callejas,callejas,0.241268652042557
colombianas,colombian,0.4025287035308449
receso,recess,0.3821969345572893
porcentajes,percentages,0.5879039157888459
orfanato,orphanage,0.5411622423943735
harriet,harriet,0.40892868865584653
arribo,arrival,0.482128440385522
aplicados,applied,0.4823442666336945
footballdatabase,footballdatabase,0.4855296907419339
decca,decca,0.5611222200578718
tequila,tequila,0.5304075112186649
apuntando,aiming,0.24745203955749429
apuntando,pointing,0.4288451325336926
angustifolia,angustifolia,0.4471617660913258
seriedad,seriousness,0.4050919239597498
seriedad,serious,0.22593410117070803
complementos,complements,0.40200816216082214
complementos,supplements,0.2629469061174099
complementos,accessories,0.33716911500796615
complementos,plugins,0.20431323894249923
serrat,serrat,0.367147927017872
niegan,deny,0.3506783393184552
dictamen,opinion,0.24992491867615013
dictamen,assent,0.2927751018076705
cattleya,cattleya,0.376716554834545
desórdenes,disorders,0.4195454600845329
conte,conte,0.454217833279784
subtítulos,subtitles,0.5429696109917208
picada,dive,0.1103641135183314
picada,minced,0.2703988851526075
astra,astra,0.5286145121110934
matthias,matthias,0.44343386659277284
didáctico,didactic,0.41620376925700764
vichy,vichy,0.550214121825897
metano,methane,0.5041030165948832
enmarcado,framing,0.24594445497232986
enmarcado,framed,0.34906914784706117
jurisdiccional,jurisdictional,0.4690853142030348
aparecida,aparecida,0.19318941909381737
terrateniente,landowner,0.5389843457499561
molestias,nuisance,0.24126500542271917
molestias,annoyance,0.2315825277344644
molestias,discomfort,0.3848728217147213
molestias,inconvenience,0.3572898281379852
molestias,trouble,0.27001174225380015
riccardo,riccardo,0.4985430329167292
escobedo,escobedo,0.34099069003959803
itv,itv,0.5324697972546528
evolutivo,evolutionary,0.5568360003931088
descalzos,barefoot,0.3197963784564721
facilitan,facilitates,0.5105387752094368
facilitan,facilitate,0.48301593850937763
ingestión,intake,0.2212290144956905
ingestión,ingestion,0.47407642098066133
inseguridad,insecurity,0.5041408413007793
inseguridad,insecure,0.3358798246749456
tekken,tekken,0.459795764868372
sésiles,sessile,0.36361713916518856
mercy,mercy,0.370859100460048
cava,cava,0.45513817473106233
herodes,herod,0.512565019967578
direct,direct,0.37836207347749207
funcionalidades,functionality,0.47484798101771464
funcionalidades,functionalities,0.44892699445163364
caparazón,shell,0.3157802924845104
reproductores,players,0.02614038334506781
reproductores,breeding,0.1527703347687676
reproductores,reproductive,0.21485572147842
reproductores,breeders,0.1614042828070911
perugia,perugia,0.5154100177334022
ava,ava,0.4872324633595322
venecianos,venetians,0.5370818931278554
expulsada,expelled,0.45469012446565726
extendidas,extended,0.21833813297472596
canal+,canal+,0.5057997011871913
televidentes,viewers,0.5439011773572151
emitiendo,emitting,0.25422608001261293
emitiendo,issuing,0.3107459054074553
whisky,whiskey,0.45098768259554595
whisky,scotch,0.3263529438291366
whisky,whisky,0.5272884825074893
adjetivos,adjectives,0.4921217963386689
button,button,0.327911704953229
ruy,ruy,0.3646851187735347
raciales,racial,0.4384587271057393
flashback,flashback,0.507028091765453
refugiado,refugee,0.43468438933605447
refugiado,refugees,0.37799209968185454
chárter,charter,0.23757421247194943
aptitud,aptitude,0.47625081727850016
aptitud,fitness,0.31999089097475736
rufus,rufus,0.5755138214829378
compasión,compassion,0.4964850394289789
compasión,sympathy,0.312061451868931
observados,observed,0.48684427423840465
observados,watched,0.004553435355499529
lay,lay,0.23173529855910152
macarthur,macarthur,0.4936138978064966
hemingway,hemingway,0.49792431749270294
berdych,berdych,0.39945942829136755
larva,maggot,0.26115063997505283
larva,larval,0.42608090272549504
larva,larvae,0.3333382348867664
larva,grub,0.10767064551941395
larva,larva,0.446713870159008
celo,zeal,0.35005365097690744
unplugged,unplugged,0.3783125903045497
celulosa,cellulose,0.4385557881349259
elegidas,elected,0.24816122685503833
mariscos,seafood,0.47940107673876986
mariscos,shellfish,0.38402982974745115
louisville,louisville,0.431426776750847
carisma,charisma,0.4640315540332748
indistintamente,indistinctly,0.18150619119417194
indistintamente,interchangeably,0.44327760086099177
fernandes,fernandes,0.48524421500160253
courtney,courtney,0.39140429340392513
prisma,prism,0.4624464665907409
guerre,guerre,0.38824822446841256
juanito,juanito,0.3337322585735113
hepática,hepatic,0.38580005912305293
levadura,yeast,0.5114917452709495
satírico,satirical,0.5553872910872577
navegando,navigating,0.3974789206230845
navegando,sailing,0.42824625028193614
navegando,browsing,0.09962315035017552
udi,udi,0.3679637716095244
erótico,erotic,0.5922835934529107
