tgt_word,src_word,Score
joyas,schmuck,0.6524720401907775
inventor,erfinder,0.7911771447950767
tortura,folterung,0.7579218566092667
tortura,folter,0.7751918427510034
tortura,folterungen,0.6839045328711499
tortura,foltern,0.7036381603624303
tortura,foltert,0.7066534525621908
preferencia,bevorzugung,0.622633884758294
preferencia,präferenz,0.6490192371038108
preferencia,vorrang,0.484691313637462
preferencia,bevorzugte,0.5242078320442338
preferencia,vorzug,0.4877026162117889
plantarum,plantarum,0.7306578526152415
stark,starks,0.3419923392069725
stark,stark,0.1503480424262728
need,need,0.5940256799343022
raw,raw,0.5382449227597501
crema,sahne,0.5702196143647773
crema,creme,0.6186722608366171
comparado,verglichen,0.6714482832367294
debates,aussprachen,0.33915966402552283
debates,debatten,0.7341261651092723
koch,koch,0.4174722093474619
granos,körner,0.3815440183040823
recuperado,genesen,0.32896574538366685
invención,erfindung,0.8196494943448246
neo,neo,0.6366494538253225
motivación,begründung,0.28731350778063197
motivación,motivation,0.7220985518951151
motivación,beweggrund,0.505314556597496
músculos,muskeln,0.7732371152376746
músculos,muskulatur,0.7483221349848486
acumulación,anhäufung,0.6536918142807149
acumulación,akkumulation,0.6198543696662407
vector,vektor,0.6880319138650939
lanzados,geworfen,0.42107505841091336
bajar,senken,0.5585697615432683
posada,gasthof,0.39982181926802596
déficit,defizit,0.6491265196518465
déficit,defizite,0.5695741246695778
déficit,fehlbetrag,0.46883044497161336
nube,cloud,0.5290711992549956
nube,wolke,0.5994623300726852
recaudación,einziehung,0.32628899059839467
balneario,kurort,0.595555260926703
pere,pere,0.69364072625296
continentes,kontinente,0.7719235480638276
continentes,kontinenten,0.7820176776203482
subida,aufstieg,0.34518993638272183
nord,nord,0.47475724482249826
horno,ofen,0.6073209713102954
horno,backofen,0.6139046414099514
chen,chen,0.6876002729405288
rituales,ritualen,0.7778840601761315
rituales,rituale,0.7751150024541831
trad,trad,0.38698758524756627
shaw,shaw,0.5472875662621677
pendientes,ohrringe,0.3175055412491998
curioso,neugierig,0.5067661569558325
vols,vols,0.5812885689277243
surinam,surinam,0.6500862431021299
surinam,suriname,0.670873076837883
sólidos,solide,0.355979460934832
sólidos,feststoffe,0.5437410407697976
habló,sprach,0.5910137416418466
instalar,beisetzen,0.24960167989546425
instalar,installieren,0.7361906762920629
garza,garza,0.43873989954606746
textil,textil,0.7106799979409523
textil,textilindustrie,0.7630377031515767
étnico,ethnisch,0.7014306530293993
étnico,ethnischen,0.6908169435860858
étnico,ethnische,0.7491514962869482
duarte,duarte,0.5952135792295346
lomas,lomas,0.42906586552596604
superó,übertraf,0.6053409643559085
boris,boris,0.6539934020331348
marcus,marcus,0.6104042852299032
penas,strafmaß,0.5146084977547458
penas,strafen,0.6236818289667366
louise,louise,0.6649234433883692
declive,rückgang,0.5215933291965129
mostraron,zeigten,0.730288648670673
descubrimientos,entdeckungen,0.7938016992802099
village,village,0.7026241212595608
esenciales,essential,0.4772590822944072
artesanos,handwerker,0.6779690216649483
artesanos,kunsthandwerker,0.6229720799962479
rae,rae,0.37977576897813137
sentidos,sinne,0.34264449314109996
rocío,tau,0.2880280739369407
intercontinental,intercontinental,0.6593142215549934
rechaza,lehnt,0.6707555022952292
duke,duke,0.6547812984942571
fidelidad,treue,0.5833212047827716
proporciones,proportionen,0.6422900932822876
bass,bass,0.5396734994900683
montserrat,montserrat,0.6787984046845084
portador,träger,0.3740826256583685
portador,fördermaschine,0.17472320297675598
asesinos,mörder,0.6830234845306831
asesinos,mördern,0.7090605687070456
asesinos,attentäter,0.5962842246462361
sostenible,nachhaltig,0.4997176586827244
sostenible,nachhaltiges,0.6998706604472568
sostenible,nachhaltige,0.7189135006314009
salvajes,wilde,0.5148475675134768
mayas,mayas,0.610145870105193
ruth,ruth,0.5910869930690226
traspasado,durchbohrt,0.16853277225988805
ninja,ninja,0.6700564897897503
acorde,akkord,0.41396145251683697
guaraní,guaraní,0.6202837767528624
tratamientos,behandlungen,0.7491864966296462
regina,regina,0.6201032307604678
next,next,0.5885710838064875
verificar,verifizieren,0.6251562430812057
verificar,überprüfen,0.593303133272362
ultramar,überseeischen,0.5653098004029407
ultramar,übersee,0.50862547991003
french,french,0.494882490960486
adrian,adrian,0.6239586282421559
genio,genie,0.5868066875298806
genio,genialität,0.5374740141173449
spears,spears,0.6931540577643623
villano,schurke,0.7398854550956305
villano,bösewicht,0.7449216590578187
bloqueos,blockaden,0.5443717914384417
pasta,pasta,0.5292652273362308
pasta,teigwaren,0.5648431612407453
pasta,nudeln,0.598902185418648
dispara,schießt,0.7169502700679793
dispara,schieß,0.4245631285325624
estrictamente,streng,0.6355257168692166
estrictamente,strikt,0.622183706823296
azar,zufalls,0.6086935546997913
drake,drake,0.6637571032455629
ejercicios,workout,0.4086047175000918
ejercicios,übungen,0.7850656572172261
despertar,wecken,0.512098005691975
despertar,aufbruch,0.477901483925837
despertar,aufwachen,0.5717756036876814
despertar,erwecken,0.4502676598159968
despertar,erwachen,0.6921422893705206
gene,gene,0.6895793537876818
puntaje,punktzahl,0.6957111256899631
cuadernos,notizbücher,0.5194041810265926
cuadernos,hefte,0.4930722192659934
sodio,natrium,0.7499518563442247
robots,roboter,0.7302993967057492
heaven,heaven,0.6878114956412347
impreso,gedruckt,0.6992511692630932
morfología,morphologie,0.7455148681756192
veteranos,veteranen,0.7227342154742595
sales,salze,0.5579043535748323
say,say,0.6368303743603869
mamá,mama,0.6776342992058689
mamá,mutti,0.546826626492768
mamá,mom,0.4630103334744278
bailes,tänze,0.6778499483937573
hampshire,hampshire,0.6997294920014001
were,were,0.5977121860692137
jake,jake,0.6515995777162165
stevens,stevens,0.5610220510138255
julie,julie,0.6501008689848607
classis,classis,0.5022538205037401
carol,carol,0.6404992355650817
convencionales,konventionellen,0.7030141116384268
convencionales,konventionelle,0.7356963247600667
rex,rex,0.6228555757571801
rudolf,rudolf,0.5147440949646708
oslo,oslo,0.7877677846339886
rápidos,stromschnellen,0.5588444546158826
excelentes,ausgezeichnete,0.5689421946132482
antillas,antillen,0.7192388812270247
llanuras,flachland,0.5611401551497845
llanuras,ebenen,0.4571904807068977
wells,wells,0.6944166332429558
librería,buchladen,0.5720760647634319
librería,buchhandlung,0.5339768077431403
meyer,meyer,0.47979277827459865
tortuga,schildkröte,0.7005599285031062
make,anfertigen,0.22902197271283906
incorporar,eintragen,0.3638599059241827
paneles,tafeln,0.45286979669644356
paneles,panels,0.5392253599481936
paneles,paneele,0.6354724210846656
olor,geruch,0.7034781883450699
olor,riechen,0.6022038238837348
gustav,gustav,0.5468620591646238
culminó,gipfelte,0.5607396985031948
maratón,marathon,0.5567076228230959
opositores,gegner,0.5303471534342081
glenn,glenn,0.5707455020896532
amar,lieben,0.46675753585749247
cristales,kristalle,0.650760735968072
barros,barros,0.5489902059495301
ocurrir,stattzufinden,0.374927608784182
ocurrir,auftreten,0.5358545621664301
envío,verschiffen,0.27246561360002264
envío,versand,0.552392313846348
future,future,0.6577547170132919
alfaro,alfaro,0.5132960865202936
deudas,verbindlichkeiten,0.5690288509210679
camiones,lkw,0.7589972697519364
camiones,lastwagen,0.7529537980853617
camiones,lastkraftwagen,0.7630035599168246
camiones,lkws,0.7651917538717257
cirujano,chirurgin,0.5907359023914741
cirujano,chirurg,0.763181371636485
cirujano,chirurgen,0.6745230596510059
especificaciones,spezifikationen,0.7404864617073378
ártico,arktis,0.7686097848520136
fabio,fabio,0.5692200461472473
titulares,inhaber,0.3421548431475784
titulares,überschriften,0.28635283995833305
titulares,schlagzeilen,0.28140140719651424
intentado,versucht,0.6155382486730612
araña,spinne,0.5361842608742843
plantaciones,plantagen,0.7554269382394639
plantaciones,pflanzungen,0.6793850977323858
plantaciones,anpflanzungen,0.7184080546450439
influenciado,beeinflusst,0.7804064264329335
influenciado,beeinflußt,0.5866196310646241
cascada,wasserfall,0.6416443878503584
cascada,kaskade,0.5927831524994874
verónica,veronika,0.5182983543230214
verónica,verbandsgemeinde,0.061512114558700655
cemento,zement,0.637313374110935
jin,jin,0.7658893543508707
they,they,0.5956911145655399
laurent,laurent,0.6347458226731483
coahuila,coahuila,0.5927919532759545
incursiones,einfälle,0.6210737703365115
chi,chi,0.7014520046281454
fritz,fritz,0.558535745965078
defiende,verteidige,0.5307741612434029
defiende,verteidigt,0.5852268988523963
tropa,truppe,0.68822682509349
ngc,ngc,0.6361602689511087
contador,zähler,0.43754379028248247
portaaviones,flugzeugträger,0.7941429485450098
escalada,bergsteigen,0.5855039554765488
escalada,klettern,0.5044270814467695
betty,betty,0.5712342239723738
experimentado,erfahrene,0.4308706013413855
experimentado,erlebt,0.57621832950591
experimentado,erfahrener,0.5003762017924894
indicado,indiziert,0.3820215447378794
conquistó,eroberte,0.7006539777387935
criticado,kritisierte,0.6840457106881943
disponía,verfügte,0.672527265389069
arbusto,busch,0.3247498187995509
arbusto,strauch,0.624850366431712
estatutos,satzung,0.5717494458163557
estatutos,satzungen,0.6331186237570116
estatutos,statuten,0.7143559423380692
jurista,jurist,0.7267774705250738
jurista,juristin,0.5235206071946977
lenta,langsame,0.7050931784457157
partidas,posten,0.19701073453603132
procesador,prozessor,0.7351868364355922
edge,edge,0.6332756166689245
zorro,fuchs,0.38135092271460747
zorro,zorro,0.5020893646818743
dieciocho,achtzehn,0.6489439772331904
grano,korn,0.41499239247820857
grano,pickel,0.2205115599130976
pont,pont,0.5654576284445634
paradas,stopps,0.5302473673956881
paradas,haltestellen,0.6663307462762305
satisfacer,befriedigen,0.6478515168084118
geología,geologie,0.8170082286972625
optó,entschied,0.6503158451825858
optó,wählte,0.494332844409826
enseñar,unterrichten,0.7418190915713702
idaho,idaho,0.6704758384189493
complemento,ergänzung,0.5613092223613263
discursos,ansprachen,0.5584528166100253
indicadores,indikatoren,0.6815299142057332
bailarines,tänzer,0.7133846322613333
bailarines,tänzern,0.7307754520248564
desnudo,nackt,0.6297412903147455
desastres,katastrophen,0.7131258585851495
desastres,desaster,0.47856429997981176
calcular,berechnen,0.7644020612602231
calcular,kalkulieren,0.43621593198563324
cuna,krippe,0.3003799651064304
cuna,wiege,0.536096040871761
mans,mans,0.6280506036746467
yale,yale,0.7691796921427262
berna,bern,0.6031011305406233
curvas,kurven,0.7328653399863583
guiones,skripte,0.5363432593730876
guiones,bindestriche,0.3602178808974751
dominicano,dominikanischer,0.5939978016963627
interesados,interessenten,0.6577783081309896
interesados,interessiert,0.5882789276026228
interesados,interessierte,0.6668083718477582
minero,bergmann,0.39891134469655387
emociones,emotionen,0.7977282330924983
telefonía,telefonie,0.7361769912332234
augusta,augusta,0.7692257984386222
operado,operiert,0.6102364394586426
operado,betrieben,0.5085910506404696
divorcio,ehescheidung,0.6645135771118882
divorcio,geschieden,0.5023043471022022
divorcio,scheidung,0.7630177901546489
firmas,unterschriften,0.6124355236481089
firmas,signaturen,0.43127838753435666
malcolm,malcolm,0.662470969288694
main,main,0.4327734058790059
honorarios,honorare,0.4010788607620974
moro,moro,0.44043681047915384
valoración,bewertung,0.7082342528592135
valoración,beurteilung,0.6746080380728348
mirador,mirador,0.6102721458933482
mirador,aussichtspunkt,0.6867003269823824
urquiza,urquiza,0.5457177930469971
opus,opus,0.6225548395443968
controla,steuert,0.6927524191408875
auténtico,authentisch,0.4393285502192116
auténtico,authentische,0.44643115789930243
auténtico,authentisches,0.41410956167052726
despedido,gefeuert,0.5627658504138602
despedido,entlassen,0.6610435737169236
contrarreloj,zeitfahren,0.712340086688009
diálogos,dialogen,0.6660595327632622
diálogos,dialoge,0.7078843809475742
concursante,kandidatin,0.47672681339440665
recibida,eingegangen,0.373612990266868
sospecha,verdacht,0.7069236805309094
sospecha,vermuten,0.5354053214804622
fisher,fisher,0.5830283662123326
musulmán,muslime,0.5966163390158634
musulmán,muslim,0.6429819626291108
musulmán,moslem,0.5753694252643897
musulmán,moslems,0.5484642271519768
musulmán,muslimischen,0.694799991400775
liberty,liberty,0.7240536009939427
severo,streng,0.16634392347831212
felix,felix,0.4871401123119777
triunfos,triumphe,0.5835419817437317
price,price,0.5831779724399935
absorción,absorption,0.6018213658857323
absorción,resorption,0.5312013874796095
repite,wiederhole,0.4825092898600024
repite,wiederholt,0.4871441830549873
algas,algen,0.7382203628652277
algas,seegras,0.594923121232777
algas,seetang,0.5839805105507093
colocación,platzierung,0.48333508550825416
telescopio,teleskop,0.7502008052553941
telescopio,teleskope,0.6777693503468076
sinaloa,sinaloa,0.6355445434497522
expulsados,vertrieben,0.3857041756170431
varón,männlich,0.46067816968005776
cisneros,cisneros,0.506111383399334
jara,jara,0.4068985042697183
moisés,mose,0.6397116165642833
moisés,moses,0.6187545478992902
ers,ers,0.5138663962735739
cristian,cristian,0.639895710724855
lenin,lenin,0.8035991265510727
sailor,sailor,0.49822096324569454
zhang,zhang,0.7762550811739445
zacatecas,zacatecas,0.6493372217221067
sobrevivió,überlebte,0.7834806541524071
candidata,kandidatin,0.7202482227207475
alexis,alexis,0.5779327802780945
locura,wahnsinn,0.6772619892831854
locura,verrücktheit,0.6241618824628429
locura,torheit,0.4776350596469505
edwin,edwin,0.580318104317011
fame,fame,0.5978188567574565
bizantinos,byzantiner,0.796422724557798
mensual,monatlich,0.7322080061516064
mensual,monatliche,0.7632331143852418
usd,usd,0.5116791312160801
raquel,raquel,0.5986623064534454
ferdinand,ferdinand,0.5485542236190661
tambor,klopfer,0.2796692032922934
tambor,trommel,0.7127771224568431
carvajal,carvajal,0.488491201361511
instancias,instanzen,0.5297643432500276
influyente,einflussreicher,0.7262509944293236
influyente,einflussreiche,0.7234287628602893
influyente,einflussreich,0.7787062185300098
trompeta,posaune,0.7224563041132916
trompeta,trompete,0.7158257149636393
rich,rich,0.544831996455843
rpm,rpm,0.5917472593654551
johns,johns,0.5358032926932443
fichas,spielsteine,0.5219354921616807
fichas,chips,0.38140571764120745
fichas,jetons,0.4959409377198522
indian,indian,0.7356472581504281
quilmes,quilmes,0.5762285707217358
stop,stop,0.7014167394424837
reforzar,verstärken,0.6653222444251987
caserío,vorwerk,0.3367732824221078
peralta,peralta,0.48596339938230243
yuri,juri,0.6513862659415712
yuri,yuri,0.6641832723378706
yuri,jurij,0.4169543543936467
villegas,villegas,0.5088066945714986
despedida,abschied,0.5842241821641487
writer,writer,0.44572571513271375
raras,selten,0.5594295477141211
raras,seltene,0.6098750212233086
precedentes,präzedenzfälle,0.4417007581366905
money,money,0.631979126771249
gregory,gregory,0.5420279391514597
completado,abgeschlossen,0.6211004287768747
completado,vollendet,0.6210248996231983
acusación,vorwurf,0.7026348286256738
acusación,anklage,0.7293860893439219
acusación,anschuldigung,0.7656457840878004
cayendo,fallend,0.31520989913997405
funk,funk,0.5027326436036259
springs,springs,0.7509307912255038
mvp,mvp,0.7096398414235919
uganda,uganda,0.762755670970078
fiscales,staatsanwälte,0.4864957501113882
vivieron,lebten,0.5590186736853122
early,early,0.6921031444500838
five,five,0.5779094670868153
living,living,0.6226737663295978
herederos,erben,0.71743986439216
puig,puig,0.6390775750154181
toluca,toluca,0.6322303564017259
consumidores,konsumenten,0.7812866251186003
consumidores,verbraucher,0.6973154719373376
aclarar,klären,0.5650446726619578
guerrilla,guerilla,0.7338290005938297
adhesión,beitritt,0.5527670808002507
sabana,savanne,0.7050792749414844
politécnica,polytechnische,0.5765804541882462
elisa,elisa,0.6110099677942561
cole,cole,0.6617996892128007
#ffffff,#ffffff,0.5735709189908154
pecado,sünde,0.7150868418979557
monjas,nonnen,0.7205690656875939
imponer,aufzwingen,0.628789771400311
imponer,durchsetzen,0.5204033710947994
cartucho,patrone,0.6067490326534772
espectacular,spektakulär,0.6529015369859603
espectacular,spektakuläre,0.6636655936443613
paréntesis,klammern,0.5355114466855848
paréntesis,klammer,0.508908303314492
valiente,tapfer,0.6099589925277636
valiente,mutig,0.6177516540652639
agradable,angenehme,0.7108619974899835
agradable,angenehm,0.7566806418216145
mariposa,schmetterling,0.5591027340917716
mozambique,mosambik,0.7933555072825431
nervio,nerv,0.5645550241416575
hornos,öfen,0.5380111062683464
encontrada,gefunden,0.6644871176317153
emiliano,emiliano,0.5335159002569669
campanas,glocken,0.6519392834588608
campanas,hauben,0.33962237443735527
lejano,fernen,0.6255285658244857
lejano,weites,0.27206523458916476
variar,variieren,0.684273788948857
borges,borges,0.6782719710228864
rgb,rgb,0.6227719881743399
calais,calais,0.5818744967488851
salva,rette,0.5612967916661711
salva,rettet,0.6694280273929578
arn,rna,0.6030656628453244
arn,arn,0.3782980202161914
esplendor,prunk,0.38710108174544566
esplendor,pracht,0.5034901011227821
promotor,promoter,0.6041072156709109
agregó,hinzufügte,0.5121452847853825
birmingham,birmingham,0.7552599624654022
randy,randy,0.6725913413082572
loma,loma,0.4941478077756455
agricultores,landwirte,0.7093303830561994
disputas,streite,0.39234555383241687
disputas,streitigkeiten,0.7402234028853625
marxista,marxistischen,0.7209843154633429
jam,jam,0.5998616425377503
tripulantes,besatzungsmitglieder,0.8126750152000369
germain,germain,0.6432243952533592
restaurado,restauriert,0.749891981456849
restaurado,wiederhergestellt,0.6966545185245356
águilas,adler,0.44707630085454064
nitrógeno,stickstoff,0.7355923692296371
picasso,picasso,0.7655242069541441
impresionante,eindrucksvoll,0.6825979602761902
impresionante,beeindruckend,0.7982979321429303
impresionante,atemberaubend,0.6618163079904951
cohen,cohen,0.6580323299515232
hughes,hughes,0.650753552932263
sábados,samstags,0.6797205753173792
jinetes,mitfahrer,0.34998351735945543
jinetes,reiter,0.5936363880293848
magnético,magnetischen,0.6750283136460011
magnético,magnetische,0.6891658763463204
magnético,magnetisch,0.6753306058656584
magnético,magnetisches,0.647164808449983
suministros,lieferungen,0.528600114322141
convencido,überzeugte,0.5546276561782384
chad,tschad,0.5193451799325126
powell,powell,0.579661255578122
táchira,táchira,0.4748405550738709
adiós,wiedersehen,0.5995991312425408
adiós,tschüss,0.4438695274738859
hunt,hunt,0.595091023676282
melo,melo,0.5212398839863807
angela,angela,0.6157210903654939
late,late,0.6038923073700206
late,schlägt,0.2121079644999244
híbrido,hybride,0.6529820469145159
híbrido,hybrid,0.6225019000000982
híbrido,hybriden,0.6226087027073297
ventura,ventura,0.652826625522023
lecturas,lesung,0.44560804668021436
lecturas,lesungen,0.586075185356712
lecturas,messwerte,0.33471976465265113
werner,werner,0.5145851945543143
reactor,reaktor,0.7224863203176406
repetir,wiederholen,0.7174145408727319
wanderers,wanderers,0.6742256811597914
confundir,verwirren,0.37229711611940586
confundir,verwechseln,0.5803535784728739
emigración,auswanderung,0.7417577118969633
emigración,emigration,0.5860607280677403
dependientes,abhängig,0.4402569344843915
dependientes,abhängigen,0.5752647572699217
dependientes,abhängige,0.6116734540258528
dependientes,tochterunternehmen,0.2330337598959118
curiosidad,neugierig,0.522754629385276
curiosidad,neugierde,0.6044902563369897
curiosidad,neugier,0.6332663965890674
duros,harte,0.5324956610474255
hígado,leber,0.6608125087520427
beethoven,beethoven,0.7164532219504688
beethoven,beethovens,0.7296555626880873
child,child,0.6422573243878303
patrulla,streife,0.4634040830877326
patrulla,patrouille,0.6793059592941826
políticamente,politisch,0.7148056619669589
vampiros,vampire,0.7003360652665317
traduce,übersetze,0.46560405888294276
bang,bang,0.6442592249007368
bang,bäng,0.3539678462993129
double,double,0.5412042917638069
pittsburgh,pittsburgh,0.7711869032943988
any,any,0.4802392393729667
discípulos,jünger,0.38523636476334994
mafia,mafia,0.7942435795926992
basilea,basler,0.5678734792573742
basilea,basel,0.6995258842451361
marines,marines,0.7407499325203017
fischer,fischer,0.4905908537206074
múltiple,mehrfaches,0.35824241072229623
múltiple,multiple,0.508182981820065
múltiple,mehrfache,0.3953028856864737
solos,allein,0.4088656681912186
solos,alleine,0.43554509845022404
acrónimo,akronym,0.6932075122206782
berry,berry,0.5152958401076168
res,res,0.48514291764393813
vivido,gelebt,0.733035406874767
influyentes,einflussreichen,0.6524532713420604
influyentes,einflussreichsten,0.7413290596429953
influyentes,einflussreiche,0.6986553129695132
mortales,sterblichen,0.6181199933368091
mortales,tödlichen,0.5272861834255709
mortales,sterbliche,0.6315634119767641
cápsula,kapsel,0.7508169106180593
monarcas,monarchen,0.5851294214316605
canadian,canadian,0.6860436232126147
dog,dog,0.5535258255662532
comunismo,kommunismus,0.8251915802037928
inusual,ungewöhnliche,0.6556748282268725
inusual,unüblich,0.5089491661929548
inusual,ungewöhnlich,0.7142150696362477
inusual,ungewöhnlicher,0.6216782877250204
inusual,ungewöhnlichen,0.6675422421012862
guardar,speichern,0.5110646300702851
espiral,spirale,0.6145420602784898
espiral,spiral,0.5340901066132272
tajo,tejo,0.4549639351484045
tajo,streb,0.19539138020698338
cosecha,ernten,0.6735446317141718
cosecha,jahrgang,0.20019545507420494
cosecha,ernte,0.7819551634246961
afuera,draußen,0.5728502865210837
francesc,francesc,0.6579539023258862
caroline,caroline,0.6653720897521113
coquimbo,coquimbo,0.5431270500570264
cerdeña,sardinien,0.742489480326001
vasos,gläser,0.37689813215283274
complicaciones,komplikationen,0.835548286188807
camacho,camacho,0.5202619977044474
rivero,rivero,0.5536014236936684
mind,mind,0.5178593597458547
cereales,getreide,0.7218933371767378
minor,minor,0.5153953671481064
bit,bit,0.7028285076169143
fighter,fighter,0.7036436536082701
archipiélagos,inselgruppen,0.7636160601893045
colima,colima,0.5202562629054561
bolas,kugeln,0.702692735528523
bolas,bälle,0.5511273446546219
glasgow,glasgow,0.7422164877169741
transversal,quer,0.5263906579971667
desaparecida,vermisst,0.30722381694974704
discovery,discovery,0.5898220936911874
violenta,gewaltsamen,0.6316712577451656
afirmando,erklärend,0.34468728097200646
brad,brad,0.6091244678563834
orientada,orientiert,0.5264042369262778
orientada,orientierte,0.5111184665345081
pesetas,peseten,0.6454680034407606
propulsión,antrieb,0.6925301718854677
hablaba,sprach,0.5549759570087901
alain,alain,0.6391478340700462
homo,homo,0.6772788053610004
adentro,innen,0.35844829378843557
subió,stieg,0.5095303093388734
invasiones,invasionen,0.6742384895025905
acompañados,begleitet,0.5795968385259865
perspectivas,perspektiven,0.6506029674949461
perspectivas,aussichten,0.43803066095920107
demandas,gesuche,0.3579137183810738
ganancias,gewinne,0.7120406998319522
ganancias,gewinn,0.5124837552707231
vizconde,vicomte,0.5467235093023477
collar,halsband,0.6068649315740378
collar,halskette,0.5863047052609275
tell,tell,0.6204044030971025
rossi,rossi,0.6130376960098459
murillo,murillo,0.5377775362859837
superliga,superliga,0.6987709744917225
airways,airways,0.795145171187088
louvre,louvre,0.8112588224745886
dividir,aufteilen,0.6937206107815772
matrimonios,ehen,0.7276734681573982
robar,rauben,0.5923831043694741
robar,stehlen,0.7851996838470398
aguda,akuter,0.4657920264547494
aguda,akute,0.52661337286052
aguda,akut,0.48953062061540403
olvido,vergesse,0.49649257794243695
olvido,vergessenheit,0.5504377566552723
virgin,virgin,0.719125621917577
debilidad,schwäche,0.7881254068548587
rancho,ranch,0.711316870035226
spam,spam,0.6275706437706119
arcilla,lehm,0.5909674116956922
angelo,angelo,0.658662578231783
manrique,manrique,0.6234356432592583
formosa,formosa,0.5657640609009371
boom,boom,0.6974299678651869
tribuna,tribüne,0.6416595730158028
deterioro,verschlechterung,0.6273915970970054
storm,storm,0.5110798827794711
aprecia,schätzt,0.22495241819139913
underground,underground,0.6745241443828714
agudo,scharfes,0.3873778848702023
agudo,akute,0.39917701564878194
agudo,akut,0.4506412073198127
agudo,akuten,0.3732291239601988
conejo,hase,0.43227852984063647
conejo,hasen,0.5209880099324762
conejo,kaninchen,0.5900443099744188
eusebio,eusebio,0.5211420926979999
mont,mont,0.6364262913543388
pinos,kiefern,0.5391272958843591
pinos,pinien,0.5314971802767213
distintivo,unverwechselbar,0.5467285544610601
finalizado,abgeschlossen,0.6664327351796329
finalizado,beendet,0.689876604215137
ice,eki,0.056668967991929234
ice,ice,0.5600301402785773
revés,rückschlag,0.41004947308363954
revés,rückhand,0.3123104408906447
concreta,konkret,0.5288928576607286
senegal,senegal,0.7699539988807907
vano,vergeblich,0.4566953788455822
inventario,inventar,0.6210098035649627
inventario,inventur,0.4789733587961623
inventario,bestandsaufnahme,0.40932211553790937
alameda,alameda,0.56990566591493
accesos,zugriffe,0.4237177504999178
carril,schiene,0.4158468305223243
carril,fahrspur,0.5228153646423894
rocha,rocha,0.5614359129242557
namibia,namibia,0.7292295407130944
guyana,guyana,0.6884487102839876
precursor,vorläufer,0.5934590338415112
precursor,vorstufe,0.5072998626774577
juicios,gerichtsverhandlungen,0.5538711189115197
fusiles,gewehre,0.7282304582936837
bin,bin,0.4126655428275004
tocado,angefasst,0.33463167652113857
tocado,berührt,0.3299219983438857
tocado,berührte,0.32973462546234056
comandantes,kommandeure,0.7516051450218506
comandantes,kommandanten,0.6775662655205923
comune,comune,0.6741658402976001
artefactos,artefakte,0.6364332227988513
artefactos,artefakten,0.637430973806467
reflejo,spiegelung,0.4841430301876466
reflejo,reflex,0.5555985959147947
reflejo,spiegelbild,0.557126253439989
erosión,erosion,0.7801844075254674
fotógrafos,fotografen,0.7786734589447759
páez,páez,0.4330877401890181
extender,extender,0.23808209901567806
osaka,osaka,0.7377390519280507
fraude,betrug,0.23651874257673894
ayudado,geholfen,0.6002483316219738
solicitado,angefordert,0.5103361063795845
solicitado,angeforderte,0.4998506227335054
eyes,eyes,0.6525682950676142
jura,schwört,0.43708581306532684
jura,jura,0.37184634151242224
esmeralda,esmeralda,0.5938386143592691
esmeralda,smaragd,0.49047295984665323
paro,arbeitslosigkeit,0.5406463684514804
roosevelt,roosevelts,0.7268219160508861
roosevelt,roosevelt,0.7867883879692121
rapidez,schnelligkeit,0.642560766601598
funcionó,funktionierte,0.5363550490275868
loreto,loreto,0.5110307289219165
calcula,berechnet,0.5956203777736003
nomenclatura,systematik,0.5341109413408778
nomenclatura,nomenklatur,0.7350675546019295
granito,granit,0.7229404166847415
kazajistán,kasachstan,0.7498247523139943
pronunciación,aussprache,0.7742342738343071
posguerra,nachkriegszeit,0.7005221611916082
nazareno,nazarener,0.3723259903477578
els,els,0.5209282376585757
informar,informieren,0.7046317122153265
patriotas,patrioten,0.6144105491523071
bodas,hochzeiten,0.6295351345157578
establecerse,niederlassen,0.5184624844065489
intel,intel,0.7566230876157498
noel,noel,0.4866936083108039
nieta,enkelin,0.7172475304336345
nieta,enkeltochter,0.664204318734618
colapso,einsturz,0.5148957884930923
colapso,zusammenbruch,0.6737553387502164
colapso,zusammenbrechen,0.6069899911301424
colapso,kollaps,0.6629637519333536
kenneth,kenneth,0.6337524032215751
pachuca,pachuca,0.5546476279227287
lakers,lakers,0.6834337274770549
humilde,bescheiden,0.4602037731286976
humilde,demütig,0.3964549149827854
humilde,bescheidenen,0.6007992547811147
humilde,bescheidene,0.5084650746114195
integridad,ganzheit,0.3686526442172644
integridad,vollständigkeit,0.47445272224427626
integridad,integrität,0.7473588855413245
deber,pflicht,0.5814952864618765
resultar,resultieren,0.41821485535988057
heidelberg,heidelberg,0.5635757374598509
botella,flasche,0.6922107120762879
saltos,sprünge,0.6695917376339529
saltos,umbrüche,0.24470492407090938
récords,rekorde,0.6722324475109687
rosales,rosales,0.5114886674220891
concordia,concordia,0.576781580962605
giorgio,giorgio,0.6917796970792831
gastón,gaston,0.34203408017797343
julieta,julia,0.5136694910035026
enamorada,verliebt,0.7667589765356496
negociación,verhandlung,0.6195444096549138
negociación,verhandlungen,0.649282271965475
negociación,aushandlung,0.6931603668741246
otero,otero,0.5476712326567348
cayeron,fielen,0.5727838468246798
geographic,geographic,0.5870732171144253
luca,luca,0.610173363312859
devil,devil,0.5923981588134881
elvira,elvira,0.5605593850659425
farc,farc,0.6687523416191397
ausente,abwesend,0.5454198494993988
mudo,stumm,0.40690470757326097
mudo,stummer,0.4414140555951556
mudo,stumme,0.4388582677724844
chubut,chubut,0.5910164570634749
